6
 
   -0.00001865   -0.00000513   -0.00000439
    0.00017180    0.00047680    0.00032612
   -0.00042187   -0.00028757   -0.00028703
   -0.00078380    0.00175730   -0.00179901
    0.00196937   -0.00017138    0.00135747
    0.00327589   -0.00343091    0.00032396
6
 
    0.00007450    0.00003643    0.00000785
   -0.00067905    0.00032581    0.00004963
    0.00023719   -0.00065226   -0.00003797
    0.00267171   -0.00100739   -0.00074931
    0.00104917   -0.00176780    0.00128327
   -0.00427174    0.00381481   -0.00128329
6
 
    0.00010965    0.00005531    0.00000479
   -0.00067517   -0.00014512    0.00005933
   -0.00011870   -0.00044606    0.00008992
    0.00050009   -0.00009907   -0.00087011
    0.00253222   -0.00039919    0.00000474
   -0.00214477    0.00321215   -0.00128322
6
 
    0.00013165    0.00006671    0.00000270
   -0.00062077   -0.00049405    0.00007323
   -0.00055326   -0.00015094    0.00016094
   -0.00148701    0.00095678   -0.00104071
    0.00322274    0.00044064   -0.00080379
    0.00195580    0.00106456   -0.00115142
6
 
    0.00014131    0.00007149    0.00000154
   -0.00060743   -0.00064598    0.00008117
   -0.00074381   -0.00001071    0.00019295
   -0.00225763    0.00132474   -0.00110999
    0.00339096    0.00077666   -0.00114583
    0.00391129    0.00012509   -0.00112471
6
 
    0.00015303    0.00007655   -0.00000010
   -0.00062880   -0.00086512    0.00010244
   -0.00090926    0.00018261    0.00022148
   -0.00288483    0.00162249   -0.00124585
    0.00323083    0.00113726   -0.00139588
    0.00600611   -0.00062197   -0.00120323
6
 
    0.00017536    0.00008939    0.00000188
   -0.00081154   -0.00114724    0.00002301
   -0.00066061    0.00050881    0.00018189
   -0.00232559    0.00079913   -0.00079873
    0.00101266   -0.00029813   -0.00048197
    0.00513173    0.00010644   -0.00130229
6
 
    0.00026538    0.00014012    0.00000521
   -0.00165080   -0.00152595   -0.00028950
    0.00008614    0.00080081    0.00021137
    0.00115704   -0.00405656    0.00138777
   -0.00103768   -0.00155878   -0.00021053
   -0.00224730    0.00328317   -0.00065066
6
 
    0.00027267    0.00014426    0.00000513
   -0.00171224   -0.00149077   -0.00030843
    0.00012590    0.00068101    0.00022813
    0.00116684   -0.00415731    0.00153322
   -0.00056402   -0.00097211   -0.00047429
   -0.00304351    0.00348091   -0.00050019
6
 
    0.00027967    0.00014831    0.00000502
   -0.00175789   -0.00144682   -0.00032240
    0.00016838    0.00053324    0.00024314
    0.00092507   -0.00399244    0.00163035
   -0.00007434   -0.00036937   -0.00073238
   -0.00380203    0.00363191   -0.00034339
6
 
    0.00009291    0.00005596    0.00002850
   -0.00043766   -0.00002430   -0.00034543
   -0.00000026   -0.00029573   -0.00001447
   -0.00124373    0.00170468    0.00024852
   -0.00088155   -0.00291451    0.00345472
    0.00003372    0.00060759   -0.00165980
6
 
    0.00012741    0.00007578    0.00003391
   -0.00064204   -0.00003512   -0.00042877
    0.00002891   -0.00062281    0.00010138
   -0.00134592    0.00168538    0.00030103
   -0.00025539   -0.00221215    0.00313595
   -0.00110571    0.00239557   -0.00220453
6
 
    0.00019091    0.00011001    0.00005386
   -0.00123567   -0.00014740   -0.00064896
   -0.00055823   -0.00073839    0.00060447
    0.00075690   -0.00062559    0.00023621
    0.00389548    0.00137908    0.00075905
    0.00172705    0.00114767   -0.00469313
6
 
    0.00019512    0.00011218    0.00005516
   -0.00125200   -0.00021042   -0.00066041
   -0.00056480   -0.00068537    0.00060945
