6
 
  0.27457635577498e-01  0.21628447567842e-01  0.35455417239015e-02
  -.13607792995060e+00  0.48710115478587e-02  0.87026207291325e-02
  0.18778329078812e+00  -.92267271232540e-01  0.24895577637943e-01
  0.11081583810952e+00  -.69643966825383e-01  -.15994748182433e-01
  -.17645534613201e-01  0.56850111467832e-02  0.11298318007451e-02
  -.17233329992917e+00  0.12972676775485e+00  -.22278823700577e-01
6
 
  -.48751183599475e-01  -.24981770457261e-01  -.12510258055571e-02
  0.39448295824830e-01  0.11458327838359e+00  -.11059547072748e-01
  0.35365900685012e-01  -.15870124116308e-01  -.13836755601852e-01
  0.11708938405573e-01  -.79430942118264e-02  0.87168736023917e-02
  -.48321795456007e-01  -.43022248780286e-01  0.12707470884663e-01
  0.10549843816455e-01  -.22766040899008e-01  0.47229839838246e-02
6
 
  -.49174001577029e-01  -.24099858208201e-01  -.67558616950056e-04
  -.18056895809629e-01  0.16840300440403e+00  -.19168884264736e-01
  0.18201358478097e+00  -.12340076025822e+00  -.10031511719698e-01
  0.69015711698339e-01  -.55743026768848e-01  0.17054651790538e-01
  -.41335592482578e-01  -.47406989471094e-01  0.17119954783999e-01
  -.14246280724193e+00  0.82247630262707e-01  -.49066519784504e-02
6
 
  -.45530379476098e-01  -.21482614631315e-01  0.70864648447216e-05
  -.81883037976418e-02  0.15613804930044e+00  -.18212664437018e-01
  0.21379865152222e+00  -.15158924801205e+00  -.95442271141701e-02
  0.57188144896368e-01  -.47467907784335e-01  0.16312755047622e-01
  -.26074081462577e-01  -.40624381583220e-01  0.12185813822392e-01
  -.19119403221683e+00  0.10502610247065e+00  -.74876379875505e-03
6
 
  -.43201547501020e-01  -.20022597424886e-01  -.29220128571270e-03
  0.11513223583467e-01  0.13512816435264e+00  -.14297232854368e-01
  0.15618756047225e+00  -.12602985025386e+00  -.80208877755619e-02
  0.36674438779539e-01  -.30478948836315e-01  0.12700256047141e-01
  -.12861324231279e-01  -.32043546203619e-01  0.60072502962374e-02
  -.14831235042255e+00  0.73446778250505e-01  0.39028155574391e-02
6
 
  -.39128844210563e-01  -.17886110847597e-01  -.16851920463998e-02
  0.53979410042004e-01  0.89270838090679e-01  -.35132322327767e-02
  -.89297480236024e-02  -.82773166526573e-01  0.10010902804576e-01
  -.71112025881748e-02  0.66991630905453e-02  0.34783876115951e-02
  0.28132961964823e-01  0.16071602256704e-02  -.15530458696759e-01
  -.26942577545962e-01  0.30821160081294e-02  0.72395925472246e-02
6
 
  -.47961131978155e-01  -.26100371000433e-01  -.79551752843984e-02
  0.95338836333040e-01  0.61395566400456e-01  0.18264869112308e-01
  -.15175407906980e+00  -.11770437517370e+00  0.44854212065732e-01
  -.43781221163635e-01  0.40467572894431e-01  -.74052808432684e-02
  0.89734385333121e-01  0.73710065944216e-01  -.54247683957113e-01
  0.58423211437147e-01  -.31768458937350e-01  0.64890589127964e-02
6
 
  -.51026262998155e-01  -.34848487802515e-01  0.75839306898641e-02
  0.66241608236255e-01  -.95919562139364e-01  0.27547966110317e-01
  -.43857232184151e-01  0.17874314223179e+00  -.23853772409384e-01
  -.78855909136264e-02  0.20729826462494e-01  -.24060617431740e-01
  -.34474712902943e-01  -.47865840125996e-01  0.33671925841628e-01
  0.71002190767240e-01  -.20839078609202e-01  -.20889432801472e-01
6
 
  -.43495499959306e-01  -.30158752850351e-01  0.78319803714532e-02
  0.47694562573622e-01  -.12431486007610e+00  0.19122165455705e-01
  -.50102594691591e-01  0.22122019442336e+00  -.20098868534406e-01
  0.12303557224464e-01  0.14165332168701e-02  -.18236616697565e-01
  -.36819974239777e-01  -.50555201280829e-01  0.32913249584148e-01
  0.70419949395522e-01  -.17607913363834e-01  -.21531910212171e-01
6
 
  -.34988918162838e-01  -.24683789931757e-01  0.82621189540492e-02
  0.24830081960761e-01  -.14862323842916e+00  0.88743244754340e-02
  -.57649866904433e-01  0.26282272775825e+00  -.15633386477363e-01
  0.38452184385736e-01  -.24194185420849e-01  -.11200249579418e-01
  -.38048183723286e-01  -.51927601450654e-01  0.31647292188164e-01
  0.67404702073790e-01  -.13393912680124e-01  -.21950099552116e-01
6
 
  0.10256125471884e-02  0.73172355349165e-02  -.37685287536748e-03
  -.16239850058238e-01  -.18768830349209e-01  0.58491664597157e-02
  -.35573094418970e-01  0.78502980763039e-01  -.31291769858156e-01
  0.30783333860410e-01  -.27654517678327e-01  0.13821693851048e-02
  -.17275502502745e-03  -.13986405683494e-01  0.10628683920463e-01
  0.20176753177790e-01  -.25410462506639e-01  0.13808602968524e-01
6
 
  -.52476062555758e-01  -.26002342802069e-01  0.12619283911909e-01
  0.73541993059525e-01  -.63053343948596e-02  -.34935323809866e-01
  -.12635154580551e-01  0.98449317120748e-01  -.11965299117674e-01
  -.12121203279232e-01  0.61132205813075e-02  0.86166373239908e-02
  -.23145473830878e-01  -.31556002150483e-01  0.28923684127437e-01
  0.26835902176073e-01  -.40698858374784e-01  -.32589824306558e-02
6
 
  -.27036155481685e-01  -.11998825411931e-01  0.20588467029841e-01
  0.24454247754047e-01  0.43771584062443e-01  -.43011907682805e-01
  0.51276572557128e-02  -.22547793452294e-01  -.50372507734623e-02
  0.15069278688033e-01  -.99923350576492e-02  0.26197635961178e-02
  0.13403756711652e-02  -.13385564620174e-01  0.31956818946436e-01
  -.18955403284981e-01  0.14152934551168e-01  -.71158911148959e-02
6
 
  -.27655071222316e-01  -.11745925145581e-01  0.19690726440109e-01
  0.17875067752588e-01  0.54282955567398e-01  -.38662118773912e-01
  -.32276707555942e-01  -.30826578829323e-01  0.22755783372849e-01
  0.23756354922864e-01  -.18432585694949e-01  -.74841490023370e-03
  0.15001163671742e-01  0.45941164690610e-03  0.16530595467443e-01
  0.32991924671810e-02  0.62627224798462e-02  -.19566571571625e-01
6
 
  -.49859491515308e-01  -.32943393027219e-01  0.46807790899071e-02
  0.48870011681363e-01  0.85534572954523e-01  0.89063010236790e-02
  -.85237762031730e-01  -.72732502870201e-01  0.10096330962889e+00
  0.89643102726154e-02  -.16994451980828e-01  -.20361437252325e-01
  0.29538071437417e-01  0.38184309045981e-01  -.35397931245156e-01
  0.47724860703033e-01  -.10485338467185e-02  -.58791021225243e-01
6
 
  -.27517328238135e-01  -.17722624165131e-01  0.99013253615490e-02
  0.66829394033673e-01  -.38062779896017e-01  -.35174499855311e-01
  -.16045401792892e-02  0.25126952828439e-01  -.45563239509358e-01
  -.25251547332893e-01  0.32816597402146e-01  0.95335142826030e-02
  0.64691909847807e-02  -.27843817902315e-01  0.70175026343668e-01
  -.18925169008955e-01  0.25685672186233e-01  -.88721267208927e-02
6
 
  0.26810970626762e-01  0.32694359045898e-01  0.10234246086332e-02
  0.13047252097920e-03  -.10072152526817e+00  -.35274803223705e-02
  -.23973947915660e-01  0.25429778016298e-01  0.82566356550115e-04
  -.90138934178876e-02  0.16104522459442e-01  0.19825130565334e-02
  0.24920344882105e-01  0.88208704141115e-02  -.31646192169260e-03
  -.18873945830847e-01  0.17671995158137e-01  0.75543822186749e-03
6
 
  0.25997991993556e-01  0.32660402557948e-01  0.82269473952455e-03
  -.37878837467620e-02  -.92628532280638e-01  -.25996022595723e-02
  -.55143479577654e-01  0.19322704621416e-02  0.26427892118948e-02
  -.50357962481167e-02  0.15131188078293e-01  0.96648560861058e-03
  0.45416967477071e-01  0.26095097945334e-01  -.15764548266736e-02
  -.74478000449565e-02  0.16809573472462e-01  -.25591247506898e-03
6
 
  0.23769301218465e-01  0.29764459081999e-01  0.86481341351835e-04
  -.76649551933032e-01  0.11485529177455e-01  -.19665299795806e-02
  -.39476150128829e-01  -.44376264010515e-01  0.69614854392243e-02
  0.62119602099025e-01  -.33704050745869e-01  0.16545398169443e-03
  0.16331748427682e-01  0.21583549089563e-01  -.12208241902545e-02
  0.13905050097552e-01  0.15246777390546e-01  -.40260665919883e-02
6
 
  -.53127069515153e-01  -.25794150070377e-01  -.27281767622112e-02
  -.12092134970001e-01  0.79756997116776e-01  -.63981668763539e-02
  0.11035129651304e-02  -.10780650702477e-01  -.12598422108100e-02
  0.76350741990614e-01  -.63873738546860e-01  0.91025805798233e-02
  -.32574470784812e-01  0.49196362620298e-02  -.70987960472096e-03
  0.20339420168387e-01  0.15771905888275e-01  0.19934848744529e-02
6
 
  -.52550820726847e-01  -.25539773207139e-01  -.23332648962523e-02
  -.29391627032336e-02  0.77613156990574e-01  -.78751847945909e-02
  0.12621325024425e-01  -.15807621076588e-01  -.12258572897746e-02
  0.66162326537114e-01  -.54629381741607e-01  0.96097706479149e-02
  -.41766106367551e-01  0.13535149553319e-02  -.39800194500290e-03
  0.18472438713375e-01  0.17010103962128e-01  0.22225382710498e-02
6
 
  -.48872668328396e-01  -.24053828527100e-01  -.10037217794161e-02
  0.58445707318281e-01  0.32358329293885e-01  -.43897780451936e-02
  0.31706103044828e-01  -.25747570752719e-01  -.50696933359184e-03
  -.10341673642600e-03  0.32838375271789e-02  0.31926097301276e-02
  -.52671439116606e-01  -.48101633582747e-02  -.49295436452869e-03
  0.11495713857435e-01  0.18969395740476e-01  0.32008137771342e-02
6
 
  -.44522168854154e-01  -.22348597527547e-01  0.10933438400439e-03
  0.87029053342182e-01  0.81924344467561e-02  -.13875622010744e-02
  0.30547038095604e-01  -.28502557438664e-01  0.55035586553409e-03
  -.33839087264590e-01  0.30196002610656e-01  -.19652932637029e-02
  -.47357855486192e-01  -.54994161024697e-02  -.78613332535044e-03
  0.81430205549511e-02  0.17962134060758e-01  0.34792985337357e-02
6
 
  -.39227316995024e-01  -.20232810729320e-01  0.13957833148183e-02
  0.98827436940759e-01  -.35982427257935e-02  -.78464592080507e-03
  0.16539617075590e-01  -.30573684522013e-01  0.16877470070962e-02
  -.51757938866068e-01  0.42136895136889e-01  -.48634116998105e-02
  -.31429347518617e-01  -.24480558834021e-02  -.46484210547523e-03
  0.70475499847564e-02  0.14715898635859e-01  0.30293693824348e-02
6
 
  -.23130707908237e-01  -.15729782576578e-01  0.40823485170727e-02
  0.38357122703184e-01  0.45253044183272e-01  -.10878674005576e-01
  -.32165880629174e-01  -.20412904223523e-01  0.17143332757400e-02
  -.93218843912508e-02  -.60450732359802e-02  0.43068182723563e-02
  0.27715939849442e-01  0.57657333072125e-02  0.23754977045817e-02
  -.14545897564857e-02  -.88310172177550e-02  -.16003237817028e-02
6
 
  -.72012388935308e-01  -.47910775922674e-01  -.62679499826150e-02
  -.34081947594534e-01  0.19417526331814e+00  -.16680559739580e-01
  0.25126094826779e-01  -.24398420416471e-01  0.97360260717416e-02
  0.96565261766496e-01  -.81421941432790e-01  0.26363834684554e-01
  -.40138900300319e-02  -.26449528372083e-01  -.15821493407122e-01
  -.11583129366216e-01  -.13994597246026e-01  0.26701423635860e-02
6
 
  -.11363633453018e+00  -.72399252834838e-01  -.45616834955425e-02
  0.31925260571831e-01  0.19781887292993e+00  -.93576805988269e-02
  0.51309572213178e-01  -.38072320097237e-01  0.17564857444931e-01
  0.55410975088006e-01  -.39500530072065e-01  0.14131935720372e-01
  -.11164200657523e-01  -.31609160097791e-01  -.16351957903186e-01
  -.13845272740004e-01  -.16237609812214e-01  -.14254711682471e-02
6
 
  0.17868840999338e-01  0.13054156749336e-01  -.85713645524266e-03
  0.53042879833283e-01  -.30630973856711e-01  0.39383170515401e-02
  -.86605106428870e-02  0.58745741568552e-01  0.44779883309403e-02
